@relation HomeWand 
 
@attribute DCAreaAX numeric 
@attribute DCAreaAY numeric 
@attribute DCAreaAZ numeric 
@attribute DCAreaGX numeric 
@attribute DCAreaGY numeric 
@attribute DCAreaGZ numeric 
@attribute DCMeanAX numeric 
@attribute DCMeanAY numeric 
@attribute DCMeanAZ numeric 
@attribute DCMeanGX numeric 
@attribute DCMeanGY numeric 
@attribute DCMeanGZ numeric 
@attribute DCTotalMeanA numeric 
@attribute DCTotalMeanG numeric 
@attribute DCPostureDistAX numeric 
@attribute DCPostureDistAY numeric 
@attribute DCPostureDistAZ numeric 
@attribute DCPostureDistGX numeric 
@attribute DCPostureDistGY numeric 
@attribute DCPostureDistGZ numeric 
@attribute ACLowEnergyAX numeric 
@attribute ACLowEnergyAY numeric 
@attribute ACLowEnergyAZ numeric 
@attribute ACLowEnergyGX numeric 
@attribute ACLowEnergyGY numeric 
@attribute ACLowEnergyGZ numeric 
@attribute ACAbsAreaAX numeric 
@attribute ACAbsAreaAY numeric 
@attribute ACAbsAreaAZ numeric 
@attribute ACAbsAreaGX numeric 
@attribute ACAbsAreaGY numeric 
@attribute ACAbsAreaGZ numeric 
@attribute ACTotalAbsAreaA numeric 
@attribute ACTotalAbsAreaG numeric 
@attribute ACAbsMeanAX numeric 
@attribute ACAbsMeanAY numeric 
@attribute ACAbsMeanAZ numeric 
@attribute ACAbsMeanGX numeric 
@attribute ACAbsMeanGY numeric 
@attribute ACAbsMeanGZ numeric 
@attribute ACEnergyAX numeric 
@attribute ACEnergyAY numeric 
@attribute ACEnergyAZ numeric 
@attribute ACEnergyGX numeric 
@attribute ACEnergyGY numeric 
@attribute ACEnergyGZ numeric 
@attribute ACVarAX numeric 
@attribute ACVarAY numeric 
@attribute ACVarAZ numeric 
@attribute ACVarGX numeric 
@attribute ACVarGY numeric 
@attribute ACVarGZ numeric 
@attribute ACAbsCVAX numeric 
@attribute ACAbsCVAY numeric 
@attribute ACAbsCVAZ numeric 
@attribute ACAbsCVGX numeric 
@attribute ACAbsCVGY numeric 
@attribute ACAbsCVGZ numeric 
@attribute ACIQRAX numeric 
@attribute ACIQRAY numeric 
@attribute ACIQRAZ numeric 
@attribute ACIQRGX numeric 
@attribute ACIQRGY numeric 
@attribute ACIQRGZ numeric 
@attribute ACRangeAX numeric 
@attribute ACRangeAY numeric 
@attribute ACRangeAZ numeric 
@attribute ACRangeGX numeric 
@attribute ACRangeGY numeric 
@attribute ACRangeGZ numeric 
@attribute Class {okGoogle,weather,disney,coin,joke,schedule,news,whatalbum,soundpet,scarystory,nature,rockMusic,delivery,stop,time,twentySidedDie,timer,candy,mickeyAdventure,movieTimes} 
 
@data 
-31.902121,501.342255,4018.699707,-54.312199,597.221069,4449.537598,-0.075241,1.182411,9.478065,-0.064047,0.70427,5.247096,10.585235,5.887319,-1.257652,-9.553307,-8.295654,-0.768318,-5.311143,-4.542826,1476.955078,3863.131836,370945.65625,38592.253906,88212.117188,152411.90625,62.121883,49.009033,145.676697,91.304543,96.064217,201.090729,256.807617,388.459473,0.146514,0.115587,0.343577,0.10767,0.113283,0.237135,3030.914307,1975.299683,17568.589844,7183.814941,6440.52002,52990.507813,0.053959,0.035296,0.304584,0.031722,0.030015,0.244379,123.031105,128.133698,125.707413,131.770569,115.709732,182.915558,0.179892,0.153869,0.472673,0.133535,0.156367,0.161954,2.377,2.322376,5.7845,2.377,2.322376,7.269648,twentySidedDie
199.592178,521.845459,4032.474121,222.221527,621.110901,4455.566406,0.467429,1.222121,9.443733,0.260213,0.727296,5.217291,11.133283,6.2048,-0.754692,-8.976304,-8.221613,-0.467084,-4.957078,-4.489995,3749.05835,10721.84668,413245.1875,52366.546875,279893.9375,152560.40625,71.917671,76.70771,154.092361,94.219971,136.166428,219.824799,302.717743,450.211182,0.168425,0.179643,0.360872,0.110328,0.159445,0.257406,5448.179688,9215.323242,15828.952148,11473.336914,25068.375,57531.023438,0.099918,0.168892,0.32656,0.052638,0.106892,0.262304,158.818192,205.752869,122.783867,182.331146,179.013168,172.012634,0.16429,0.182971,0.479762,0.098659,0.168779,0.173496,4.165674,6.166454,5.784533,4.165674,6.166454,7.325728,twentySidedDie
296.200104,742.589722,3942.115479,353.9552,864.551758,4347.583984,0.692056,1.735023,9.21055,0.413983,1.011172,5.084894,11.63763,6.510048,-1.042966,-8.518494,-7.475528,-0.597189,-4.670911,-4.073722,5652.284668,13201.705078,458652.65625,26067.675781,576862.1875,160340.96875,90.859787,68.980797,134.41301,116.844131,122.562904,197.708847,294.253601,437.115906,0.212289,0.16117,0.314049,0.13666,0.143348,0.231238,12061.273438,7311.909668,16229.25,26098.457031,18991.246094,52749.710938,0.223228,0.131047,0.310567,0.11663,0.089991,0.248722,198.828369,201.121567,146.591629,229.018646,183.831116,191.089493,0.186738,0.156838,0.311246,0.100377,0.137611,0.142083,6.25094,4.995098,5.793942,6.25094,4.995098,7.284091,twentySidedDie
99.43129,588.986389,4006.324707,82.00988,720.766785,4443.277832,0.23286,1.379359,9.382493,0.09603,0.843989,5.202901,10.994713,6.142921,-1.146499,-9.149632,-8.003134,-0.747959,-5.106871,-4.358912,3047.317871,5395.373535,404213.75,137893.984375,277319.59375,143626.21875,100.115791,64.147942,137.500504,125.021591,125.371063,202.670578,301.764221,453.063232,0.234463,0.150229,0.322015,0.146395,0.146805,0.237319,11113.848633,4831.503418,17282.646484,22901.310547,14641.09375,55947.820313,0.203052,0.088451,0.322444,0.104863,0.070969,0.256128,164.124008,170.856003,145.243958,197.304611,151.42627,188.353195,0.217812,0.173819,0.327246,0.11677,0.160667,0.162966,4.947899,3.60071,5.788833,4.947899,3.60071,7.274829,twentySidedDie
81.421761,428.955017,4047.150391,56.14994,508.508392,4483.859863,0.190683,1.004578,9.478104,0.065749,0.595443,5.250422,10.673367,5.911613,-0.813895,-9.28742,-8.473525,-0.529694,-5.184672,-4.654978,2436.208496,5222.144531,380101.9375,121479.210938,98373.1875,139568.75,60.921982,53.856216,138.30275,89.525208,102.67173,200.371857,253.080948,392.568787,0.142674,0.126127,0.323894,0.10483,0.120225,0.234627,3524.564453,3211.806152,16914.109375,7976.392578,10135.369141,55693.417969,0.064866,0.059466,0.314962,0.038136,0.042871,0.256143,147.870865,165.471848,141.502121,157.170471,140.214874,191.126068,0.156229,0.140728,0.392066,0.106779,0.147892,0.160794,2.884836,3.182774,5.807155,2.884836,3.182774,7.416348,twentySidedDie
261.791656,488.0961,4010.169189,301.904022,563.629333,4423.621094,0.614534,1.145766,9.413543,0.354347,0.661537,5.192043,11.173843,6.207928,-0.531231,-8.799008,-8.267777,-0.307189,-4.837696,-4.530507,12187.161133,15033.310547,405570.46875,11781.823242,253344.4375,177986,140.661667,84.561493,126.271881,171.563522,139.796173,189.68512,351.495056,501.0448,0.330192,0.198501,0.296413,0.201366,0.16408,0.222635,44049.539063,12289.552734,15117.345703,89349.789063,28220.388672,52890.550781,0.809515,0.224437,0.28424,0.410158,0.132647,0.24358,253.474304,216.70224,149.50351,301.916016,198.167923,197.843933,0.180487,0.169324,0.358365,0.129633,0.154439,0.143777,12.652307,6.973217,5.782509,12.652307,6.973217,7.377256,twentySidedDie
315.796692,514.680115,3992.351807,350.602264,586.830078,4402.100586,0.743051,1.211012,9.393769,0.412473,0.690388,5.178942,11.347832,6.281804,-0.467961,-8.650719,-8.182757,-0.277915,-4.766469,-4.488554,8455.619141,6202.638184,438509.90625,35131.828125,272556.5625,174367.46875,84.123177,84.321251,128.825089,111.832222,132.716995,197.682709,297.269531,442.231934,0.197937,0.198403,0.303118,0.131567,0.156138,0.232568,9552.981445,10805.492188,16059.626953,19972.933594,27004.212891,52891.773438,0.177529,0.19899,0.300263,0.093192,0.116035,0.25047,187.915817,201.374435,150.598022,209.372833,193.898087,190.546646,0.162561,0.192147,0.290991,0.115824,0.151945,0.155689,6.071461,6.493073,5.846919,6.071461,6.493073,7.340699,twentySidedDie
353.296844,348.985291,4008.159912,387.644928,418.412354,4439.083008,0.831287,0.821142,9.430964,0.456053,0.49225,5.222451,11.083393,6.170753,0.010145,-8.599678,-8.609822,-0.036197,-4.766398,-4.730201,4656.177734,6474.076172,425120.25,43689.777344,279285.3125,180075.625,63.778313,76.312416,151.218277,98.012474,128.529007,216.533432,291.309021,443.07489,0.150067,0.179559,0.355808,0.115309,0.151211,0.254745,3045.032227,9018.75,18374.673828,7222.515625,20994.744141,59267.402344,0.051315,0.165222,0.3499,0.033297,0.099901,0.275582,113.076958,203.089859,132.809677,122.649216,183.554352,180.182678,0.173521,0.156294,0.419839,0.128503,0.153895,0.163937,1.715598,5.963912,5.846107,1.715598,5.963912,7.430226,twentySidedDie
301.100464,607.541931,3977.460938,325.49173,707.542725,4392.354004,0.706809,1.426155,9.336762,0.382033,0.830449,5.155345,11.469727,6.367827,-0.719346,-8.629953,-7.910608,-0.448417,-4.773313,-4.324896,7478.703613,5444.112305,461610.3125,80797.109375,303744.90625,194626.4375,67.803482,73.07724,166.199615,98.108177,137.759201,237.729477,307.080322,473.596863,0.159163,0.171543,0.39014,0.11515,0.161689,0.279025,3853.838867,5340.676758,17281.441406,8930.832031,15099.532227,63072.296875,0.069719,0.10551,0.353517,0.041516,0.075627,0.279618,132.367889,160.794418,115.003029,145.980057,137.577866,160.981842,0.1837,0.172254,0.550737,0.116292,0.182594,0.240956,2.578681,3.974519,5.821756,2.578681,3.974519,7.392974,twentySidedDie
61.96207,551.464661,3997.652344,51.158894,644.881592,4424.688965,0.145451,1.294518,9.38416,0.060046,0.756903,5.193297,10.824129,6.010246,-1.149067,-9.238709,-8.089642,-0.696858,-5.133251,-4.436394,4409.656738,11938.168945,413145.4375,125022.460938,253956.78125,149693.6875,99.201309,48.778862,172.796997,123.55632,106.451889,238.045624,320.777161,468.053833,0.232867,0.114504,0.405627,0.145019,0.124944,0.279396,11087.788086,1658.852417,24493.355469,22545.095703,8470.18457,71884.1875,0.199265,0.032004,0.459343,0.1027,0.041815,0.331506,163.543396,120.041061,133.858017,197.062775,129.559189,180.185623,0.180246,0.144699,0.412627,0.114691,0.139102,0.169857,4.997097,1.772014,5.985114,4.997097,2.028985,7.412331,twentySidedDie
168.359512,567.148315,4029.7146,182.724274,654.257141,4454.59668,0.394285,1.328216,9.437271,0.213963,0.766109,5.216156,11.159772,6.196228,-0.933932,-9.042987,-8.109055,-0.552146,-5.002192,-4.450047,1876.03894,5628.067871,408352.46875,52665.285156,210779.78125,152101.875,84.696678,63.179604,169.365051,106.261284,120.114746,231.516708,317.241333,457.892761,0.198353,0.147962,0.396639,0.124428,0.14065,0.271097,5998.097168,3069.27002,21152.072266,11833.801758,11065.149414,65302.628906,0.106275,0.061213,0.397551,0.055662,0.052549,0.295581,130.429199,134.017807,123.570763,161.097198,128.700073,173.834976,0.183089,0.175993,0.473039,0.103678,0.159796,0.154448,2.830301,2.911753,5.828798,2.830301,2.911753,7.386992,twentySidedDie
229.598907,676.814758,3991.646484,255.032913,797.398926,4373.985352,0.540233,1.592505,9.392109,0.300039,0.938116,5.145865,11.524847,6.38402,-1.052273,-8.851876,-7.799603,-0.638078,-4.845826,-4.207748,781.828735,13000.101563,416634.5625,33179.550781,294032.71875,183017.28125,97.657898,68.082596,169.042175,127.106728,129.753403,229.657654,334.782654,486.517792,0.229783,0.160194,0.397746,0.149537,0.152651,0.270185,8612.420898,3941.693359,19636.361328,17991.148438,10473.834961,56328.675781,0.153908,0.067414,0.391079,0.081756,0.058309,0.265622,138.380188,127.553268,121.326912,162.975525,122.566795,162.439224,0.209605,0.18139,0.512514,0.131042,0.18237,0.206344,4.550971,2.750695,5.785347,4.550971,2.750695,6.72685,twentySidedDie
-36.316685,494.770752,4028.615967,-17.169849,544.081177,4452.935059,-0.08525,1.161434,9.456845,-0.020129,0.637844,5.220323,10.533028,5.838038,-1.246684,-9.542096,-8.295412,-0.657973,-5.240451,-4.582479,14871.041992,5226.622559,387691.125,27464.349609,96142.242188,147241.953125,84.395325,63.139889,123.551224,112.223503,105.118973,190.067505,271.086426,407.409973,0.198111,0.148216,0.290026,0.131563,0.123234,0.222822,8509.392578,4723.090332,14855.396484,18789.076172,11628.15918,56797.714844,0.162636,0.086629,0.27569,0.085836,0.05297,0.262777,177.307877,171.564453,150.914719,198.973846,157.730942,207.185822,0.150919,0.127351,0.299251,0.111815,0.126633,0.119456,4.755952,3.324869,5.8394,4.755952,3.324869,7.894474,twentySidedDie
286.847778,564.986877,3989.776367,321.863281,626.261353,4417.412109,0.678127,1.335666,9.432096,0.380004,0.739388,5.215363,11.445889,6.334754,-0.657539,-8.753968,-8.096429,-0.359384,-4.835359,-4.475975,6619.722656,4875.192383,434440.40625,22535.060547,177974.828125,211568.140625,88.094177,74.817421,131.476807,118.224113,127.936493,197.945862,294.388397,444.106476,0.20826,0.176873,0.31082,0.13958,0.151047,0.233702,10025.386719,5596.646973,15556.832031,21246.310547,12019.547852,55932.078125,0.188034,0.081752,0.307124,0.099098,0.058273,0.255222,182.628937,127.012238,147.615753,202.151733,124.664841,191.649872,0.165414,0.188267,0.293003,0.114794,0.163043,0.157673,5.252293,2.806923,5.808445,5.252293,2.806923,7.459766,twentySidedDie
135.424469,592.336853,4024.861816,141.11618,665.682861,4457.618164,0.320152,1.400324,9.515039,0.166607,0.78593,5.262831,11.235516,6.215368,-1.080171,-9.194887,-8.114716,-0.619323,-5.096224,-4.476901,935.160034,7336.866699,455085.78125,31577.978516,249113.875,207366.359375,119.544571,77.880943,144.037903,150.601639,134.890732,217.633911,341.463409,503.126282,0.282611,0.184116,0.340515,0.177806,0.159257,0.256947,15896.685547,4139.236816,19445.421875,34496.4375,13833.46582,58392.675781,0.30629,0.075028,0.330187,0.158465,0.056672,0.267262,168.371567,110.150673,135.928513,200.308517,111.105797,174.588043,0.231442,0.213684,0.378274,0.143597,0.184642,0.217578,6.776211,1.955898,5.835011,6.776211,1.955898,7.406371,twentySidedDie
150.356934,400.841675,4051.157959,162.952698,486.710358,4485.417969,0.352124,0.938739,9.48749,0.190811,0.569918,5.252246,10.778353,6.012976,-0.586615,-9.135365,-8.54875,-0.379107,-5.061435,-4.682327,3163.692383,5417.012207,375903.15625,44084.386719,161124.984375,129956.773438,88.038391,68.979675,166.656281,114.237167,135.456543,233.293869,323.674347,482.987579,0.206179,0.161545,0.390296,0.133767,0.158614,0.273178,8367.932617,8583.080078,20820.097656,17927.390625,21992.941406,63311.757813,0.154348,0.159577,0.360836,0.081749,0.106069,0.283965,162.200241,226.159912,116.994537,188.906815,179.333237,167.486328,0.227185,0.141415,0.531741,0.12785,0.171254,0.188761,5.21419,6.057775,5.791417,5.21419,6.057775,7.437684,twentySidedDie
79.843269,511.326233,4016.179443,71.596031,602.882446,4441.526367,0.187426,1.200296,9.427651,0.084033,0.707609,5.213059,10.815373,6.004701,-1.012871,-9.240226,-8.227355,-0.623576,-5.129026,-4.50545,972.737854,5127.702637,391006.46875,53995.1875,192743.28125,146824.96875,83.710709,71.106583,128.696671,109.074577,116.163254,195.35408,283.513977,420.591919,0.196504,0.166917,0.302105,0.128022,0.136342,0.229289,6410.561035,4939.004395,14640.138672,13172.204102,14837.603516,52397.636719,0.111101,0.092052,0.275979,0.059559,0.058745,0.245137,137.01181,151.787323,142.262253,162.294083,146.974991,191.383545,0.196101,0.156364,0.388286,0.114311,0.14703,0.189143,3.941821,2.974906,5.80054,3.941821,2.974906,7.549945,twentySidedDie
-15.105207,498.854034,4039.442871,-22.78067,590.226074,4467.179199,-0.035375,1.168276,9.460053,-0.026675,0.691131,5.230889,10.592956,5.895345,-1.203652,-9.495429,-8.291777,-0.717807,-5.257564,-4.539758,6956.782715,4640.831543,402023.4375,70197.359375,186720.109375,146837.328125,78.928345,45.436646,121.867493,109.892082,102.665878,186.583237,246.232483,399.141174,0.184844,0.106409,0.285404,0.128679,0.120218,0.218482,5561.809082,2004.838867,15078.733398,12232.888672,9249.285156,51687.28125,0.096282,0.03799,0.273863,0.053846,0.041852,0.230942,134.831696,153.464905,153.691925,150.063568,137.689758,195.910034,0.220485,0.121785,0.321047,0.129519,0.131487,0.155178,3.069204,2.156623,5.818967,3.069204,2.334028,7.304836,twentySidedDie
-100.075226,592.909119,4012.213135,-114.495827,705.552185,4450.107422,-0.235471,1.39508,9.440501,-0.134701,0.830061,5.235421,10.60011,5.930781,-1.630551,-9.675972,-8.045421,-0.964762,-5.370121,-4.405359,2994.231445,3482.98999,379770.5,68285.984375,187137.90625,151986.4375,60.122421,48.179291,125.995415,87.445122,90.322601,184.42984,234.297119,362.197571,0.141465,0.113363,0.29646,0.102877,0.106262,0.216976,4622.565918,3615.247559,15247.991211,10310.764648,9880.992188,51850.515625,0.082538,0.064668,0.282056,0.045746,0.045582,0.238494,176.759186,200.800079,148.635544,182.274002,174.264587,201.639771,0.121798,0.108942,0.334773,0.100633,0.10626,0.142818,3.694286,3.897793,5.819573,3.694286,3.897793,7.370641,twentySidedDie
-20.022753,125.54126,4069.117676,-18.755241,140.928741,4481.194824,-0.047002,0.294698,9.551919,-0.022013,0.165409,5.259618,9.799616,5.403014,-0.3417,-9.598921,-9.257221,-0.187423,-5.281631,-5.094209,134.814301,6758.602051,357771.96875,6736.152832,33895.980469,261238.609375,65.533424,97.077789,142.884109,87.157715,138.312286,205.823471,305.4953,431.293457,0.153834,0.227882,0.335409,0.102298,0.162338,0.241577,3274.612061,19506.240234,17040.820313,6535.462891,41407.832031,55798.160156,0.053663,0.360055,0.315226,0.02942,0.189747,0.259564,112.588181,243.586258,134.239777,134.586517,248.998123,185.679581,0.168087,0.147486,0.387667,0.097156,0.13842,0.15372,1.480291,9.137581,5.761141,1.480291,9.137581,7.448249,timer
-32.91975,101.660454,4067.733398,-20.491682,125.833008,4474.29541,-0.077458,0.239201,9.571137,-0.02408,0.147865,5.257691,9.732881,5.381477,-0.316659,-9.648596,-9.331936,-0.171944,-5.281771,-5.109827,459.225525,12679.898438,379330.75,12499.46582,40722.316406,341368.03125,74.634064,74.114014,113.138107,94.536385,101.59362,176.7659,261.886169,372.895905,0.17561,0.174386,0.266207,0.111089,0.119381,0.207716,4067.059326,5727.425781,14182.009766,9006.509766,12669.371094,49355.703125,0.075421,0.108063,0.255606,0.040178,0.058446,0.230143,120.235123,159.795792,161.458344,150.190369,176.093887,208.184814,0.216012,0.220608,0.281654,0.091647,0.124483,0.132819,2.431568,4.099563,5.829993,2.431568,4.099563,7.509734,timer
116.759827,148.718201,4034.151855,131.160294,183.488419,4443.089844,0.276028,0.35158,9.537002,0.155036,0.216889,5.251879,10.16461,5.623805,-0.075552,-9.260974,-9.185422,-0.061854,-5.096843,-5.03499,4055.971924,4010.134277,411833.09375,22179.029297,39303.886719,393876.125,94.293549,95.690956,194.140686,123.141235,136.388611,261.36026,384.125183,520.890137,0.222916,0.22622,0.458961,0.145557,0.161216,0.308936,7783.27832,9941.430664,31047.878906,17615.111328,22468.009766,85586.820313,0.147491,0.174541,0.573113,0.080517,0.099453,0.390973,140.289886,155.262878,131.17717,167.342453,168.121704,175.967575,0.269944,0.274294,0.471753,0.108326,0.148816,0.165847,4.340004,5.09846,6.165808,4.340004,5.09846,7.464826,timer
65.307686,280.711548,4055.696045,79.887299,341.75708,4490.095215,0.152945,0.657404,9.498117,0.093545,0.400184,5.257723,10.308467,5.751451,-0.504459,-9.345172,-8.840714,-0.306639,-5.164178,-4.857539,6055.089844,7394.061523,382551.34375,24651.324219,99376.359375,311587.875,96.939323,107.464478,160.743683,119.086594,149.782562,238.166229,365.147491,507.03537,0.227024,0.251673,0.376449,0.139446,0.175389,0.278883,18546.804688,17283.935547,20207.589844,37301.261719,38385.101563,66808.796875,0.334436,0.319565,0.363885,0.169969,0.170911,0.304238,234.283203,201.128632,125.209915,278.226501,213.448425,170.638153,0.186264,0.220019,0.452419,0.101135,0.15998,0.189235,8.600501,8.054789,5.823932,8.600501,8.054789,7.636316,timer
109.22068,132.748245,3998.144287,124.793846,172.497787,4427.27002,0.258817,0.314569,9.474276,0.14786,0.204381,5.245581,10.047662,5.597822,-0.055753,-9.215459,-9.159706,-0.056521,-5.097721,-5.041199,3682.800781,6592.713867,410426.09375,13015.004883,31532.078125,384271.6875,79.500244,89.050743,143.46312,109.731529,129.37439,216.002411,312.014099,455.108337,0.188389,0.211021,0.33996,0.130014,0.153287,0.255927,5018.932617,6919.140137,19375.935547,13491.158203,15144.411133,58778,0.09612,0.12569,0.329349,0.056563,0.074364,0.270657,130.703598,135.003922,136.004227,153.173752,147.133652,176.981659,0.181025,0.256981,0.422862,0.104282,0.156545,0.214191,2.361996,3.494979,5.793509,2.361996,3.494979,7.488243,timer
60.648346,156.030304,4048.620361,72.172127,174.333969,4464.010742,0.142367,0.366268,9.503803,0.084709,0.204617,5.239449,10.012439,5.528775,-0.223901,-9.361436,-9.137535,-0.119908,-5.15474,-5.034832,2650.902832,6672.778809,371283.65625,9999.893555,36145.597656,313775.1875,66.730553,78.300293,157.761307,86.479301,113.833794,222.660965,302.792175,422.97406,0.156644,0.183803,0.370332,0.101502,0.133608,0.261339,2313.525391,10911.740234,20077.912109,6111.276855,23748.154297,63255.042969,0.052023,0.198429,0.365534,0.029076,0.106112,0.287524,105.837265,220.760269,129.046402,134.988159,222.358582,179.159988,0.227359,0.164543,0.46089,0.098575,0.138811,0.169292,1.835582,6.63299,5.859851,1.835582,6.63299,7.533968,timer
21.948322,172.583145,4058.400635,35.508553,192.343811,4489.951172,0.051522,0.405125,9.526762,0.041677,0.225756,5.269896,9.983409,5.537328,-0.353603,-9.47524,-9.121637,-0.184079,-5.228219,-5.04414,404.387482,11044.011719,364620.34375,22057.400391,61196.636719,284359.65625,69.214386,83.40374,149.909821,90.462807,122.084114,215.803894,302.527954,428.35083,0.162475,0.195783,0.351901,0.106177,0.143291,0.253291,4366.715332,10848.823242,16641.929688,9324.770508,22671.060547,56788.964844,0.077664,0.196126,0.318933,0.041685,0.105717,0.265024,139.357025,202.894882,125.518295,164.242096,203.685898,176.943893,0.204596,0.1882,0.480138,0.10242,0.159097,0.189198,2.991163,6.257711,5.811942,2.991163,6.257711,7.537292,timer
131.832703,99.602699,4079.79248,134.5289,124.985046,4497.287109,0.308742,0.233262,9.554549,0.157528,0.146353,5.266144,10.096553,5.570025,0.07548,-9.245808,-9.321287,0.011175,-5.108616,-5.119792,3651.458008,9990.311523,386692.46875,11770.956055,36829.894531,321686.4375,110.71476,53.863956,133.887283,134.892075,90.601151,198.515625,298.466003,424.00885,0.259285,0.126145,0.313553,0.157953,0.10609,0.232454,19541.826172,2359.771729,15504.87207,40266.652344,6576.436035,55295.992188,0.363045,0.044658,0.292154,0.185012,0.029187,0.250878,209.765152,134.40358,140.413345,253.28891,126.221107,190.863693,0.22953,0.157677,0.398219,0.112038,0.135826,0.147633,7.632894,2.060118,5.814388,7.632894,2.060118,7.476903,timer
102.219162,77.812973,4108.631348,110.246223,104.072166,4535.791992,0.238273,0.181382,9.577229,0.128492,0.121296,5.286471,9.996884,5.536259,0.056891,-9.338957,-9.395847,0.007196,-5.157979,-5.165174,2434.375,10275.392578,391377.875,15171.048828,45513.855469,319390.625,70.502327,80.113022,129.892746,94.914284,113.32309,195.356766,280.508118,403.594116,0.164341,0.186744,0.30278,0.110623,0.132078,0.227689,4360.768066,6426.393066,16133.746094,8524.854492,14830.755859,54824.558594,0.076074,0.122403,0.287393,0.042618,0.066874,0.246721,134.786469,158.428421,146.112183,157.563416,168.329361,193.883591,0.187917,0.195574,0.358442,0.098427,0.15403,0.142194,2.462358,4.550598,5.830989,2.462358,4.550598,7.488706,timer
131.01532,101.987968,4085.413574,143.706177,128.905243,4508.708984,0.306827,0.238848,9.567714,0.168274,0.150943,5.279519,10.113389,5.598736,0.06798,-9.260886,-9.328866,0.017331,-5.111244,-5.128576,2932.952881,10240.785156,377451.125,15560.44043,57182.550781,315345.53125,79.23806,86.563515,123.026321,98.519875,124.718895,192.970917,288.827881,416.209686,0.185569,0.202725,0.288118,0.115363,0.146041,0.225961,11684.620117,17175.550781,14929.394531,23814.8125,36119.007813,54451.609375,0.215402,0.315451,0.266677,0.10948,0.165401,0.243682,229.241272,258.373657,148.745071,268.817749,259.906097,194.231674,0.173622,0.13101,0.349455,0.101269,0.127662,0.137023,7.364689,8.397154,5.788473,7.364689,8.397154,7.480782,timer
40.721592,27.303562,4094.798584,46.219959,55.315792,4509.624023,0.095591,0.064093,9.612204,0.054249,0.064925,5.292986,9.771887,5.412159,0.031498,-9.516613,-9.548111,-0.010676,-5.238737,-5.228061,1217.421509,11329.649414,383349.6875,15670.077148,58608.433594,343514.53125,104.777367,77.040215,155.479034,132.345337,115.493774,229.1436,337.296631,476.982727,0.245956,0.180846,0.364974,0.155335,0.135556,0.268948,11918.188477,5856.480957,21323.019531,25295.244141,11561.163086,63195.773438,0.212513,0.097129,0.366356,0.1134,0.058574,0.291902,158.522156,140.350677,132.298584,192.347183,147.906265,174.227783,0.21317,0.179986,0.456298,0.104046,0.136089,0.194258,5.660019,2.912129,5.816057,5.660019,2.912129,7.474336,timer
124.801559,143.721481,4080.787109,137.04306,172.437012,4503.706055,0.292275,0.336584,9.556878,0.160472,0.201917,5.273661,10.185738,5.636049,-0.044309,-9.264603,-9.220294,-0.041445,-5.113189,-5.071744,1415.190063,8648.428711,408546.21875,28524.962891,63647.527344,332766.375,95.606293,90.529716,193.754379,117.131592,141.803818,260.163086,379.890381,519.098511,0.223902,0.212013,0.453757,0.137156,0.166047,0.304641,8992.679688,9496.750977,25495.785156,17142.587891,20986.835938,72836.109375,0.149244,0.168194,0.460034,0.076872,0.099832,0.334356,140.606094,165.58432,111.099152,175.680542,161.889999,161.330276,0.251087,0.249268,0.635156,0.115125,0.195621,0.193406,4.748557,5.492013,5.842709,4.748557,5.492013,7.51799,timer
184.244461,140.427414,4049.015625,199.910278,170.310791,4487.888672,0.433516,0.330417,9.527096,0.235189,0.200366,5.279869,10.291029,5.715424,0.103099,-9.093579,-9.196678,0.034823,-5.044681,-5.079504,12979.904297,5110.038086,427645.375,40826.28125,45853.886719,386812.84375,89.572182,94.39872,149.148148,114.985115,127.617088,225.74968,333.119049,468.351868,0.210758,0.222115,0.350937,0.135277,0.150138,0.265588,14149.382813,9710.255859,19247.109375,29423.271484,20376.091797,61748.390625,0.260069,0.173546,0.346186,0.135628,0.093515,0.287008,220.338348,158.673218,134.571045,253.208923,177.442459,175.182938,0.156967,0.216539,0.41525,0.088547,0.130818,0.153747,7.449048,5.068986,5.802275,7.449048,5.068986,7.479116,timer
-91.699432,187.984055,4069.532715,-82.3172,208.896652,4478.182129,-0.214753,0.440244,9.530521,-0.09639,0.24461,5.243773,9.756013,5.391993,-0.654996,-9.745275,-9.090278,-0.341,-5.340163,-4.999163,160.082886,6467.527344,353308.65625,6688.633789,43824.929688,278823.59375,61.608444,87.975525,164.541107,85.539001,122.95842,227.869873,314.125061,436.36731,0.144282,0.206032,0.385342,0.100163,0.143979,0.266827,2739.599365,11229.329102,16870.546875,5650.419922,24231.253906,59630.804688,0.040991,0.203713,0.350077,0.023846,0.107797,0.277113,98.441246,194.910065,116.517937,117.339111,204.939453,170.065811,0.230758,0.178634,0.535425,0.124605,0.142613,0.218049,1.709693,6.269849,5.772104,1.709693,6.269849,7.386085,timer
